Date,Billing Period Start,Billing Period End,Payment Duration,Shop Name,Shop Domain,Shop Email,Shop Country,Details,Charge Type,Partner Sale,Shopify Fee,Partner Share,Charge ID
2020-01-01 00:06:43 UTC,2019-12-21 00:00:00 UTC,2020-01-20 00:00:00 UTC,"January  1, 2020 - January 15, 2020",Golden Repertoire,golden-repertoire.myshopify.com,jack@jdecommercebrands.com.co,AU,In Cart Upsell - Beginner plan: 2019-12-21 - 2020-01-20,App sale – subscription,11.2,0.0,11.2,
2020-01-01 00:04:05 UTC,2019-12-26 00:00:00 UTC,2020-01-25 00:00:00 UTC,"January  1, 2020 - January 15, 2020 (1)",The Raw Honey Shop,raw-organic-honey-shop.myshopify.com,info@therawhoneyshop.com,GB,In Cart Upsell - Beginner plan: 2019-12-26 - 2020-01-25,App sale – subscription,11.2,0.0,11.2,
2019-12-31 21:45:41 UTC,2019-12-22 00:00:00 UTC,2020-01-21 00:00:00 UTC,"December 20, 2019 - December 31, 2019",Hand Me Down Farms,hand-me-down-farms.myshopify.com,HandMeDownFarms@gmail.com,US,In Cart Upsell - Beginner plan: 2019-12-22 - 2020-01-21,App sale – subscription,11.2,0.0,11.2,
2019-12-31 19:29:59 UTC,2019-12-13 00:00:00 UTC,2020-01-12 00:00:00 UTC,"December 20, 2019 - December 31, 2019",Bates Boutique ,bates-boutique.myshopify.com,batesboutique@yahoo.com,US,In Cart Upsell - Beginner plan: 2019-12-13 - 2020-01-12,App sale – subscription,11.2,0.0,11.2,
2019-12-31 16:47:58 UTC,2019-12-28 00:00:00 UTC,2020-01-27 00:00:00 UTC,"December 20, 2019 - December 31, 2019",10DAYS,10days-uk.myshopify.com,brigitte@10days.nl,NL,In Cart Upsell - Beginner plan: 2019-12-28 - 2020-01-27,App sale – subscription,11.2,0.0,11.2,
2019-12-31 13:07:10 UTC,2019-12-08 00:00:00 UTC,2020-01-07 00:00:00 UTC,"December 20, 2019 - December 31, 2019",KrismaOffers,jkjuniversal-10.myshopify.com,pilar.me1083@gmail.com,US,In Cart Upsell - Beginner plan: 2019-12-08 - 2020-01-07,App sale – subscription,11.2,0.0,11.2,
2019-12-31 07:37:34 UTC,2019-12-26 00:00:00 UTC,2020-01-25 00:00:00 UTC,"December 20, 2019 - December 31, 2019",Excipla,excipla.myshopify.com,info.excipla@gmail.com,NL,In Cart Upsell - Beginner plan: 2019-12-26 - 2020-01-25,App sale – subscription,11.2,0.0,11.2,
2019-12-31 07:36:22 UTC,2019-12-27 00:00:00 UTC,2020-01-26 00:00:00 UTC,"December 20, 2019 - December 31, 2019",finishingtouchco,finishingtouchco.myshopify.com,finishingtouchstore1@gmail.com,CA,In Cart Upsell - Beginner plan: 2019-12-27 - 2020-01-26,App sale – subscription,11.2,0.0,11.2,
2019-12-31 07:33:50 UTC,2019-12-20 00:00:00 UTC,2020-01-19 00:00:00 UTC,"December 20, 2019 - December 31, 2019",Petuniabox,petuniabox.myshopify.com,petuniabox1@gmail.com,US,In Cart Upsell - Beginner plan: 2019-12-20 - 2020-01-19,App sale – subscription,11.2,0.0,11.2,
2019-12-31 07:33:28 UTC,2019-12-03 00:00:00 UTC,2020-01-02 00:00:00 UTC,"December 20, 2019 - December 31, 2019",LUXLABEL,leafflydutch.myshopify.com,floris@flyleaf.co,NL,In Cart Upsell - Beginner plan: 2019-12-03 - 2020-01-02,App sale – subscription,11.2,0.0,11.2,
2019-12-31 07:32:08 UTC,2019-12-27 00:00:00 UTC,2020-01-26 00:00:00 UTC,"December 20, 2019 - December 31, 2019",Body Manual,bodymanual.myshopify.com,mybodymanual@gmail.com,US,In Cart Upsell - Beginner plan: 2019-12-27 - 2020-01-26,App sale – subscription,11.2,0.0,11.2,
2019-12-31 07:31:04 UTC,2019-12-28 00:00:00 UTC,2020-01-27 00:00:00 UTC,"December 20, 2019 - December 31, 2019",The Buzzy Boutique,buzzy-boutique1.myshopify.com,jeinig4@gmail.com,US,In Cart Upsell - Beginner plan: 2019-12-28 - 2020-01-27,App sale – subscription,11.2,0.0,11.2,
2019-12-31 07:31:03 UTC,2019-12-24 00:00:00 UTC,2020-01-23 00:00:00 UTC,"December 20, 2019 - December 31, 2019",Mimty,jeweethet.myshopify.com,maaktnietuit1992@gmail.com,NL,In Cart Upsell - Beginner plan: 2019-12-24 - 2020-01-23,App sale – subscription,11.2,0.0,11.2,
2019-12-31 07:30:37 UTC,2019-12-05 00:00:00 UTC,2020-01-04 00:00:00 UTC,"December 20, 2019 - December 31, 2019",Canvas Room,canvas-room.myshopify.com,info@thecanvasroom.co.za,ZA,In Cart Upsell - Beginner plan: 2019-12-05 - 2020-01-04,App sale – subscription,11.2,0.0,11.2,
2019-12-31 07:29:29 UTC,2019-12-07 00:00:00 UTC,2020-01-06 00:00:00 UTC,"December 20, 2019 - December 31, 2019",Loom2Room,shop-rugs.myshopify.com,sam@loom2room.us,US,In Cart Upsell - Beginner plan: 2019-12-07 - 2020-01-06,App sale – subscription,11.2,0.0,11.2,
2019-12-31 07:28:55 UTC,2019-12-02 00:00:00 UTC,2020-01-01 00:00:00 UTC,"December 20, 2019 - December 31, 2019",Tailored Mat,tailored-mat.myshopify.com,luxurycarmatsshop@gmail.com,US,In Cart Upsell - Beginner plan: 2019-12-02 - 2020-01-01,App sale – subscription,11.2,0.0,11.2,
2019-12-31 07:28:34 UTC,2019-12-26 00:00:00 UTC,2020-01-25 00:00:00 UTC,"December 20, 2019 - December 31, 2019",Fezory,samer-events.myshopify.com,hello@fezory.com,NL,In Cart Upsell - Beginner plan: 2019-12-26 - 2020-01-25,App sale – subscription,11.2,0.0,11.2,
2019-12-31 07:28:23 UTC,2019-12-24 00:00:00 UTC,2020-01-23 00:00:00 UTC,"December 20, 2019 - December 31, 2019",Twinkle Patty,twinklepatty.myshopify.com,asktwinklepatty@gmail.com,PH,In Cart Upsell - Beginner plan: 2019-12-24 - 2020-01-23,App sale – subscription,11.2,0.0,11.2,
2019-12-31 07:26:12 UTC,2019-12-24 00:00:00 UTC,2020-01-23 00:00:00 UTC,"December 20, 2019 - December 31, 2019",PerpetualMatch,infinitymatch.myshopify.com,limitlessmatch1@gmail.com,US,In Cart Upsell - Beginner plan: 2019-12-24 - 2020-01-23,App sale – subscription,11.2,0.0,11.2,
2019-12-31 07:26:07 UTC,2019-12-30 00:00:00 UTC,2020-01-29 00:00:00 UTC,"December 20, 2019 - December 31, 2019",Amara Carmen,amara-carmen.myshopify.com,chris.jenkins@ecommerceinternational.co.uk,AE,In Cart Upsell - Beginner plan: 2019-12-30 - 2020-01-29,App sale – subscription,11.2,0.0,11.2,
2019-12-31 07:25:48 UTC,2019-12-28 00:00:00 UTC,2020-01-27 00:00:00 UTC,"December 20, 2019 - December 31, 2019",HearBloom,hearbloom.myshopify.com,peter@acemedia.co,US,In Cart Upsell - Beginner plan: 2019-12-28 - 2020-01-27,App sale – subscription,11.2,0.0,11.2,
2019-12-31 07:24:12 UTC,2019-12-21 00:00:00 UTC,2020-01-20 00:00:00 UTC,"December 20, 2019 - December 31, 2019",Edlen Shop,edlen-shop.myshopify.com,edlenshop@gmail.com,US,In Cart Upsell - Beginner plan: 2019-12-21 - 2020-01-20,App sale – subscription,11.2,0.0,11.2,
2019-12-31 07:23:36 UTC,2019-12-29 00:00:00 UTC,2020-01-28 00:00:00 UTC,"December 20, 2019 - December 31, 2019",Aurha,artesanatoholistico.myshopify.com,artesanatoholistico@gmail.com,BR,In Cart Upsell - Beginner plan: 2019-12-29 - 2020-01-28,App sale – subscription,11.2,0.0,11.2,
2019-12-31 07:23:29 UTC,2019-12-18 00:00:00 UTC,2020-01-17 00:00:00 UTC,"December 20, 2019 - December 31, 2019",EyeWavy-Sunglasses,eyewavy-sunglasses.myshopify.com,eyewavysunglasses@gmail.com,GB,In Cart Upsell - Beginner plan: 2019-12-18 - 2020-01-17,App sale – subscription,11.2,0.0,11.2,
2019-12-31 07:20:28 UTC,2019-12-07 00:00:00 UTC,2020-01-06 00:00:00 UTC,"December 20, 2019 - December 31, 2019",Unbreakxble,unbreakablestaff.myshopify.com,apps@unbreakble.com,GB,In Cart Upsell - Beginner plan: 2019-12-07 - 2020-01-06,App sale – subscription,11.2,0.0,11.2,
2019-12-31 07:20:06 UTC,2019-12-16 00:00:00 UTC,2020-01-15 00:00:00 UTC,"December 20, 2019 - December 31, 2019",CKretprints,ckretprints.myshopify.com,chessie@84world.com,GB,In Cart Upsell - Professional plan: 2019-12-16 - 2020-01-15,App sale – subscription,31.2,0.0,31.2,
2019-12-31 07:20:03 UTC,2019-12-03 00:00:00 UTC,2020-01-02 00:00:00 UTC,"December 20, 2019 - December 31, 2019",Luxury Jewelry Co.,luxury-jewelry-company.myshopify.com,Ishaan@Eraspire.com,GB,In Cart Upsell - Beginner plan: 2019-12-03 - 2020-01-02,App sale – subscription,11.2,0.0,11.2,
2019-12-31 07:19:02 UTC,2019-12-25 00:00:00 UTC,2020-01-24 00:00:00 UTC,"December 20, 2019 - December 31, 2019",Walle&Co BE.,vdwmall.myshopify.com,info@walleandco.com,NL,In Cart Upsell - Beginner plan: 2019-12-25 - 2020-01-24,App sale – subscription,11.2,0.0,11.2,
2019-12-31 07:18:24 UTC,2019-12-16 00:00:00 UTC,2020-01-15 00:00:00 UTC,"December 20, 2019 - December 31, 2019",Stella Rugs,stellarugs.myshopify.com,sales@stellarugs.com.au,AU,In Cart Upsell - Beginner plan: 2019-12-16 - 2020-01-15,App sale – subscription,11.2,0.0,11.2,
2019-12-31 07:17:32 UTC,2019-12-30 00:00:00 UTC,2020-01-29 00:00:00 UTC,"December 20, 2019 - December 31, 2019",Beyond Depth,beyond-depth.myshopify.com,beyondepthstore@gmail.com,US,In Cart Upsell - Beginner plan: 2019-12-30 - 2020-01-29,App sale – subscription,11.2,0.0,11.2,
2019-12-31 07:17:22 UTC,2019-12-26 00:00:00 UTC,2020-01-25 00:00:00 UTC,"December 20, 2019 - December 31, 2019",CareEssentials.ca,cardinalb2c.myshopify.com,myorder@cardinalhealth.ca,CA,In Cart Upsell - Beginner plan: 2019-12-26 - 2020-01-25,App sale – subscription,11.2,0.0,11.2,
2019-12-31 07:16:38 UTC,2019-12-15 00:00:00 UTC,2020-01-14 00:00:00 UTC,"December 20, 2019 - December 31, 2019",The Plucky Knitter,the-plucky-knitter.myshopify.com,jennifer@thepluckyknitter.com,US,In Cart Upsell - Beginner plan: 2019-12-15 - 2020-01-14,App sale – subscription,11.2,0.0,11.2,
2019-12-31 07:13:47 UTC,2019-12-15 00:00:00 UTC,2020-01-14 00:00:00 UTC,"December 20, 2019 - December 31, 2019",212° FUN,212-fun.myshopify.com,tomyhuang822@gmail.com,US,In Cart Upsell - Beginner plan: 2019-12-15 - 2020-01-14,App sale – subscription,11.2,0.0,11.2,
2019-12-31 07:12:52 UTC,2019-12-10 00:00:00 UTC,2020-01-09 00:00:00 UTC,"December 20, 2019 - December 31, 2019",SkinTē,real-beauty-food.myshopify.com,elizabeth.zieg@skinte.com,US,In Cart Upsell - Beginner plan: 2019-12-10 - 2020-01-09,App sale – subscription,11.2,0.0,11.2,
2019-12-31 07:12:38 UTC,2019-12-11 00:00:00 UTC,2020-01-10 00:00:00 UTC,"December 20, 2019 - December 31, 2019",Bluecrate,bluecratestore.myshopify.com,chris@junglecommerce.co.uk,GB,In Cart Upsell - Beginner plan: 2019-12-11 - 2020-01-10,App sale – subscription,11.2,0.0,11.2,
2019-12-31 07:12:21 UTC,2019-12-15 00:00:00 UTC,2020-01-14 00:00:00 UTC,"December 20, 2019 - December 31, 2019",LBK Nails,lbk-nails.myshopify.com,kemenydesignsllc@gmail.com,US,In Cart Upsell - Beginner plan: 2019-12-15 - 2020-01-14,App sale – subscription,11.2,0.0,11.2,
2019-12-31 07:11:17 UTC,2019-12-05 00:00:00 UTC,2020-01-04 00:00:00 UTC,"December 20, 2019 - December 31, 2019",Langmuir Systems,langmuir-systems.myshopify.com,admin@langmuirsystems.com,US,In Cart Upsell - Beginner plan: 2019-12-05 - 2020-01-04,App sale – subscription,11.2,0.0,11.2,
2019-12-31 07:11:07 UTC,2019-12-03 00:00:00 UTC,2020-01-02 00:00:00 UTC,"December 20, 2019 - December 31, 2019",Nimble,nimble-ross.myshopify.com,hello@gonimble.com,US,In Cart Upsell - Beginner plan: 2019-12-03 - 2020-01-02,App sale – subscription,11.2,0.0,11.2,
2019-12-31 07:10:55 UTC,2019-12-28 00:00:00 UTC,2020-01-27 00:00:00 UTC,"December 20, 2019 - December 31, 2019",Derma Roller System Inc.,dermarollersystem.myshopify.com,info@dermarollersystem.com,CA,In Cart Upsell - Beginner plan: 2019-12-28 - 2020-01-27,App sale – subscription,11.2,0.0,11.2,
2019-12-31 07:10:33 UTC,2019-12-21 00:00:00 UTC,2020-01-20 00:00:00 UTC,"December 20, 2019 - December 31, 2019",Trailer Trash Tammy,eatmytrash.myshopify.com,emily@bitmotive.com,US,In Cart Upsell - Beginner plan: 2019-12-21 - 2020-01-20,App sale – subscription,11.2,0.0,11.2,
2019-12-31 07:09:45 UTC,2019-12-13 00:00:00 UTC,2020-01-12 00:00:00 UTC,"December 20, 2019 - December 31, 2019",NOIR | LDN,noir-ldn.myshopify.com,contact@noirldn.com,GB,In Cart Upsell - Beginner plan: 2019-12-13 - 2020-01-12,App sale – subscription,11.2,0.0,11.2,
2019-12-31 07:09:36 UTC,2019-12-30 00:00:00 UTC,2020-01-29 00:00:00 UTC,"December 20, 2019 - December 31, 2019",       deplanta,deplanta.myshopify.com,gia.suarez.88@gmail.com,CO,In Cart Upsell - Beginner plan: 2019-12-30 - 2020-01-29,App sale – subscription,11.2,0.0,11.2,
2019-12-31 07:09:25 UTC,2019-12-18 00:00:00 UTC,2020-01-17 00:00:00 UTC,"December 20, 2019 - December 31, 2019",SPACETALK,spacetalk.myshopify.com,team@spacetalkwatch.com,AU,In Cart Upsell - Beginner plan: 2019-12-18 - 2020-01-17,App sale – subscription,11.2,0.0,11.2,
2019-12-31 07:07:41 UTC,2019-12-28 00:00:00 UTC,2020-01-27 00:00:00 UTC,"December 20, 2019 - December 31, 2019",Perla & Luxe,perla-luxe.myshopify.com,janine.spencer92@hotmail.com,GB,In Cart Upsell - Beginner plan: 2019-12-28 - 2020-01-27,App sale – subscription,11.2,0.0,11.2,
2019-12-31 07:06:00 UTC,2019-12-13 00:00:00 UTC,2020-01-12 00:00:00 UTC,"December 20, 2019 - December 31, 2019",TwinnyTube™,lukaropotar.myshopify.com,luka.ropotar@siol.net,SI,In Cart Upsell - Beginner plan: 2019-12-13 - 2020-01-12,App sale – subscription,11.2,0.0,11.2,
2019-12-31 07:05:47 UTC,2019-12-13 00:00:00 UTC,2020-01-12 00:00:00 UTC,"December 20, 2019 - December 31, 2019",Hu Kitchen,hu-kitchen-2.myshopify.com,ecommerce@hukitchen.com,US,In Cart Upsell - Beginner plan: 2019-12-13 - 2020-01-12,App sale – subscription,11.2,0.0,11.2,
2019-12-31 07:05:34 UTC,2019-12-13 00:00:00 UTC,2020-01-12 00:00:00 UTC,"December 20, 2019 - December 31, 2019",ASMDSS Gear,asmdss-gear.myshopify.com,info@asmdss.com,US,In Cart Upsell - Beginner plan: 2019-12-13 - 2020-01-12,App sale – subscription,11.2,0.0,11.2,
2019-12-31 07:05:06 UTC,2019-12-29 00:00:00 UTC,2020-01-28 00:00:00 UTC,"December 20, 2019 - December 31, 2019",KarlsKicks,karlskicks.myshopify.com,karl@karlskicks.com,DK,In Cart Upsell - Business plan: 2019-12-29 - 2020-01-28,App sale – subscription,15.2,0.0,15.2,
2019-12-31 07:04:03 UTC,2019-12-02 00:00:00 UTC,2020-01-01 00:00:00 UTC,"December 20, 2019 - December 31, 2019",Lookfly & VC Ultimate Europe Ltd.,vc-online-store-europe.myshopify.com,info@vclookfly.com,GB,In Cart Upsell - Beginner plan: 2019-12-02 - 2020-01-01,App sale – subscription,11.2,0.0,11.2,
2019-12-31 07:03:52 UTC,2019-12-07 00:00:00 UTC,2020-01-06 00:00:00 UTC,"December 20, 2019 - December 31, 2019",The Natural Transformer,the-natural-transformer.myshopify.com,shop@thenaturaltransformer.com.au,AU,In Cart Upsell - Beginner plan: 2019-12-07 - 2020-01-06,App sale – subscription,11.2,0.0,11.2,
2019-12-31 07:03:15 UTC,2019-12-01 00:00:00 UTC,2019-12-31 00:00:00 UTC,"December 20, 2019 - December 31, 2019",The Vines Supply Co,tvsc.myshopify.com,tvscshop@outlook.com,GB,In Cart Upsell - Beginner plan: 2019-12-01 - 2019-12-31,App sale – subscription,11.2,0.0,11.2,
2019-12-31 07:02:47 UTC,2019-12-10 00:00:00 UTC,2020-01-09 00:00:00 UTC,"December 20, 2019 - December 31, 2019",Druh Belts & Buckles Best Designer Golf Belts Accessories & Clothing ,druh-belts-and-buckles-int.myshopify.com,customerservice@druhbeltsandbuckles.com,US,In Cart Upsell - Beginner plan: 2019-12-10 - 2020-01-09,App sale – subscription,11.2,0.0,11.2,
2019-12-31 07:02:40 UTC,2019-12-03 00:00:00 UTC,2020-01-02 00:00:00 UTC,"December 20, 2019 - December 31, 2019",Knockout Knucks,knockoutknucks.myshopify.com,jason@knockoutknucks.com,US,In Cart Upsell - Beginner plan: 2019-12-03 - 2020-01-02,App sale – subscription,11.2,0.0,11.2,
2019-12-31 07:02:27 UTC,2019-12-13 00:00:00 UTC,2020-01-12 00:00:00 UTC,"December 20, 2019 - December 31, 2019",Eweknit & Craft,eweknitteststore.myshopify.com,info@eweknit.ca,CA,In Cart Upsell - Beginner plan: 2019-12-13 - 2020-01-12,App sale – subscription,11.2,0.0,11.2,
2019-12-31 07:02:17 UTC,2019-12-28 00:00:00 UTC,2020-01-27 00:00:00 UTC,"December 20, 2019 - December 31, 2019",Click & Grow,click-grow.myshopify.com,info@clickandgrow.com,EE,In Cart Upsell - Beginner plan: 2019-12-28 - 2020-01-27,App sale – subscription,11.2,0.0,11.2,
2019-12-31 07:02:14 UTC,2019-12-06 00:00:00 UTC,2020-01-05 00:00:00 UTC,"December 20, 2019 - December 31, 2019",BoardLams.com,boardlams.myshopify.com,john@boardlams.com,US,In Cart Upsell - Beginner plan: 2019-12-06 - 2020-01-05,App sale – subscription,11.2,0.0,11.2,
2019-12-31 04:39:17 UTC,2019-12-13 00:00:00 UTC,2020-01-12 00:00:00 UTC,"December 20, 2019 - December 31, 2019",Coolsavings.Shop,louwi-special-offers.myshopify.com,coolsavings@gmail.com,US,In Cart Upsell - Beginner plan: 2019-12-13 - 2020-01-12,App sale – subscription,11.2,0.0,11.2,
2019-12-31 00:34:11 UTC,2019-12-20 00:00:00 UTC,2020-01-19 00:00:00 UTC,"December 20, 2019 - December 31, 2019",Genesis Charm,it-area-mag.myshopify.com,support@genesischarm.com,RO,In Cart Upsell - Beginner plan: 2019-12-20 - 2020-01-19,App sale – subscription,11.2,0.0,11.2,
2019-12-31 00:27:15 UTC,2019-12-16 00:00:00 UTC,2020-01-15 00:00:00 UTC,"December 20, 2019 - December 31, 2019",CardsPlug,cardscrafter.myshopify.com,admin@cardsplug.com,GB,In Cart Upsell - Beginner plan: 2019-12-16 - 2020-01-15,App sale – subscription,11.2,0.0,11.2,
2019-12-31 00:27:15 UTC,2019-12-29 00:00:00 UTC,2020-01-28 00:00:00 UTC,"December 20, 2019 - December 31, 2019",ThermoDiet,thermodiet.myshopify.com,darren.crawford@thebetterfoundation.com,US,In Cart Upsell - Beginner plan: 2019-12-29 - 2020-01-28,App sale – subscription,11.2,0.0,11.2,
2019-12-31 00:09:50 UTC,2019-12-11 00:00:00 UTC,2020-01-10 00:00:00 UTC,"December 20, 2019 - December 31, 2019",Fabiolemol,fabiolemol.myshopify.com,fabiolemiol@gmail.com,LV,In Cart Upsell - Beginner plan: 2019-12-11 - 2020-01-10,App sale – subscription,11.2,0.0,11.2,
2019-12-31 00:02:43 UTC,2019-12-03 00:00:00 UTC,2020-01-02 00:00:00 UTC,"December 20, 2019 - December 31, 2019",Second To None Nutrition,second-to-none-nutrition.myshopify.com,online@stn.net.au,AU,In Cart Upsell - Advanced plan: 2019-12-03 - 2020-01-02,App sale – subscription,23.2,0.0,23.2,
2019-12-31 00:02:06 UTC,2019-12-30 00:00:00 UTC,2020-01-29 00:00:00 UTC,"December 20, 2019 - December 31, 2019",BeaBos Inc,beabosstore.myshopify.com,help@beabos.com,GB,In Cart Upsell - Beginner plan: 2019-12-30 - 2020-01-29,App sale – subscription,11.2,0.0,11.2,
2019-12-31 00:00:25 UTC,2019-12-22 00:00:00 UTC,2020-01-21 00:00:00 UTC,"December 20, 2019 - December 31, 2019",KPlaces,k-places.myshopify.com,kplacesstore@gmail.com,PT,In Cart Upsell - Beginner plan: 2019-12-22 - 2020-01-21,App sale – subscription,11.2,0.0,11.2,
2019-12-30 22:27:21 UTC,2019-12-30 00:00:00 UTC,2020-01-29 00:00:00 UTC,"December 20, 2019 - December 31, 2019",VaporTech USA,vapor-tech-usa.myshopify.com,info@vaportechusa.com,US,In Cart Upsell - Professional plan: 2019-12-30 - 2020-01-29,App sale – subscription,31.2,0.0,31.2,
2019-12-30 22:27:16 UTC,2019-12-23 00:00:00 UTC,2020-01-22 00:00:00 UTC,"December 20, 2019 - December 31, 2019",Lunker City,lunker-city.myshopify.com,Awetherell7@gmail.com,US,In Cart Upsell - Beginner plan: 2019-12-23 - 2020-01-22,App sale – subscription,11.2,0.0,11.2,
2019-12-30 19:16:52 UTC,2019-12-25 00:00:00 UTC,2020-01-24 00:00:00 UTC,"December 20, 2019 - December 31, 2019",Carsinnovation,cars-inovation.myshopify.com,pratique.inovation@gmail.com,FR,In Cart Upsell - Beginner plan: 2019-12-25 - 2020-01-24,App sale – subscription,11.2,0.0,11.2,
2019-12-30 18:58:45 UTC,2019-12-01 00:00:00 UTC,2019-12-31 00:00:00 UTC,"December 20, 2019 - December 31, 2019",Lakanto,lakanto-usa.myshopify.com,ostler.ben@lakanto.com,US,In Cart Upsell - Beginner plan: 2019-12-01 - 2019-12-31,App sale – subscription,11.2,0.0,11.2,
2019-12-30 18:32:46 UTC,2019-12-23 00:00:00 UTC,2020-01-22 00:00:00 UTC,"December 20, 2019 - December 31, 2019",Lina's Body Butters,lucky-skin-co.myshopify.com,linasbodybutters@gmail.com,US,In Cart Upsell - Beginner plan: 2019-12-23 - 2020-01-22,App sale – subscription,11.2,0.0,11.2,
2019-12-30 18:04:23 UTC,2019-12-27 00:00:00 UTC,2020-01-26 00:00:00 UTC,"December 20, 2019 - December 31, 2019",Cee Cee's Closet NYC,cee-cees-closet-nyc.myshopify.com,ceeceesclosetnyc@gmail.com,US,In Cart Upsell - Beginner plan: 2019-12-27 - 2020-01-26,App sale – subscription,11.2,0.0,11.2,
2019-12-30 17:27:18 UTC,2019-12-29 00:00:00 UTC,2020-01-28 00:00:00 UTC,"December 20, 2019 - December 31, 2019",Pegasus Timepieces,pegasus-timepieces.myshopify.com,webs_360@hotmail.co.uk,GB,In Cart Upsell - Beginner plan: 2019-12-29 - 2020-01-28,App sale – subscription,11.2,0.0,11.2,
2019-12-30 16:58:59 UTC,2019-12-09 00:00:00 UTC,2020-01-08 00:00:00 UTC,"December 20, 2019 - December 31, 2019",SnuggyBabies,snuggy-babies.myshopify.com,Snuggybabies@gmail.com,US,In Cart Upsell - Beginner plan: 2019-12-09 - 2020-01-08,App sale – subscription,11.2,0.0,11.2,
2019-12-30 16:40:22 UTC,2019-12-22 00:00:00 UTC,2020-01-21 00:00:00 UTC,"December 20, 2019 - December 31, 2019",Great Jones,great-jones-goods.myshopify.com,maddy@greatjonesgoods.com,US,In Cart Upsell - Beginner plan: 2019-12-22 - 2020-01-21,App sale – subscription,11.2,0.0,11.2,
2019-12-30 16:27:16 UTC,2019-12-16 00:00:00 UTC,2020-01-15 00:00:00 UTC,"December 20, 2019 - December 31, 2019",InstaTruc,instatruc.myshopify.com,adil.brg@gmail.com,MA,In Cart Upsell - Beginner plan: 2019-12-16 - 2020-01-15,App sale – subscription,11.2,0.0,11.2,
2019-12-30 16:03:32 UTC,2019-12-20 00:00:00 UTC,2020-01-19 00:00:00 UTC,"December 20, 2019 - December 31, 2019",BodyHdShop,tessler-store.myshopify.com,idotessler@gmail.com,US,In Cart Upsell - Professional plan: 2019-12-20 - 2020-01-19,App sale – subscription,31.2,0.0,31.2,
2019-12-30 15:30:12 UTC,2019-12-30 00:00:00 UTC,2020-01-29 00:00:00 UTC,"December 20, 2019 - December 31, 2019",Natural Yoni Eggs,natural-yoni-eggs.myshopify.com,naturalyonieggs@gmail.com,US,In Cart Upsell - Beginner plan: 2019-12-30 - 2020-01-29,App sale – subscription,11.2,0.0,11.2,
2019-12-30 15:12:20 UTC,2019-12-28 00:00:00 UTC,2020-01-27 00:00:00 UTC,"December 20, 2019 - December 31, 2019",World Axe Throwing League,world-axe-throwing-league.myshopify.com,watl@worldaxethrowingleague.com,CA,In Cart Upsell - Beginner plan: 2019-12-28 - 2020-01-27,App sale – subscription,11.2,0.0,11.2,
2019-12-30 14:18:10 UTC,2019-12-20 00:00:00 UTC,2020-01-19 00:00:00 UTC,"December 20, 2019 - December 31, 2019",Haydel's Game Calls,haydelscalls.myshopify.com,phaydel@haydels.com,US,In Cart Upsell - Beginner plan: 2019-12-20 - 2020-01-19,App sale – subscription,11.2,0.0,11.2,
2019-12-30 14:16:09 UTC,2019-12-24 00:00:00 UTC,2020-01-23 00:00:00 UTC,"December 20, 2019 - December 31, 2019",Catholic E-Store,catholicestore.myshopify.com,ulloa_milton@hotmail.com,US,In Cart Upsell - Beginner plan: 2019-12-24 - 2020-01-23,App sale – subscription,11.2,0.0,11.2,
2019-12-30 09:39:23 UTC,2019-11-27 00:00:00 UTC,2019-12-27 00:00:00 UTC,"December 20, 2019 - December 31, 2019",Weird Ape,weirdape.myshopify.com,skpdstef+weirdapeshopify@gmail.com,GB,In Cart Upsell - Beginner plan: 2019-11-27 - 2019-12-27,App sale – subscription,11.2,0.0,11.2,
2019-12-30 07:39:50 UTC,2019-12-23 00:00:00 UTC,2020-01-22 00:00:00 UTC,"December 20, 2019 - December 31, 2019",doggyharness.store,doggyharness-store.myshopify.com,doggyharness.store@gmail.com,MA,In Cart Upsell - Beginner plan: 2019-12-23 - 2020-01-22,App sale – subscription,11.2,0.0,11.2,
2019-12-30 07:39:40 UTC,2019-12-14 00:00:00 UTC,2020-01-13 00:00:00 UTC,"December 20, 2019 - December 31, 2019",Beauty & Comfy Co,beauty-comfy-co.myshopify.com,nickerokhin@gmail.com,US,In Cart Upsell - Beginner plan: 2019-12-14 - 2020-01-13,App sale – subscription,11.2,0.0,11.2,
2019-12-30 07:39:39 UTC,2019-12-17 00:00:00 UTC,2020-01-16 00:00:00 UTC,"December 20, 2019 - December 31, 2019",Bluberry,shop-bluberry.myshopify.com,lawb1130@gmail.com,CA,In Cart Upsell - Beginner plan: 2019-12-17 - 2020-01-16,App sale – subscription,11.2,0.0,11.2,
2019-12-30 07:39:38 UTC,2019-12-27 00:00:00 UTC,2020-01-26 00:00:00 UTC,"December 20, 2019 - December 31, 2019",Babyamor,omarak.myshopify.com,support@babyamor.de,DE,In Cart Upsell - Beginner plan: 2019-12-27 - 2020-01-26,App sale – subscription,11.2,0.0,11.2,
2019-12-30 07:39:38 UTC,2019-12-24 00:00:00 UTC,2020-01-23 00:00:00 UTC,"December 20, 2019 - December 31, 2019",Rock your keys ,rock-your-keys.myshopify.com,team.rockyourkeys@gmail.com,FR,In Cart Upsell - Beginner plan: 2019-12-24 - 2020-01-23,App sale – subscription,11.2,0.0,11.2,
